ImageName,x,y,width,height,label
video5_frame_1774.jpg,3656,1261,183.92,178.49,
video5_frame_1774.jpg,2555,143,208.9,154.28,
video5_frame_1774.jpg,3296,876,175.73,165.62,
video5_frame_1774.jpg,1507,1549,163.34,232.73,
video5_frame_1774.jpg,3384,440,191.28,272.57,
video5_frame_1774.jpg,2160,563,129.8,202.9,
video5_frame_1774.jpg,2044,505,132.61,209.48,
video5_frame_1774.jpg,2383,617,135.47,231.39,
video5_frame_1556.jpg,2167,545,127.72,201.67,
video5_frame_1556.jpg,3294,856,176.91,165.68,
video5_frame_1556.jpg,2385,599,137.51,230.4,
video5_frame_1556.jpg,3399,1413,225.55,110.67,
video5_frame_1556.jpg,2556,127,210.88,154.48,
video5_frame_1556.jpg,2584,24,211.23,131.54,
video5_frame_1556.jpg,829,2073,207.17,87.4,
video5_frame_1556.jpg,3382,418,190.67,274.4,
video5_frame_1556.jpg,2048,490,130.52,207.11,
video5_frame_1556.jpg,2786,1263,240.89,133.43,
video5_frame_1556.jpg,3278,356,135.06,218.17,
video5_frame_636.jpg,2566,0,214.2,90.82,
video5_frame_636.jpg,822,2043,210.88,117.21,
video5_frame_636.jpg,1456,1691,170.5,228.19,
video5_frame_636.jpg,2541,65,212.45,151.26,
video5_frame_636.jpg,2036,423,139.02,218.15,
video5_frame_636.jpg,2153,478,129.84,214.21,
video5_frame_636.jpg,2245,558,138.14,211.14,
video5_frame_636.jpg,2378,540,133.33,232.13,
video5_frame_636.jpg,3268,290,132.2,214.56,
video5_frame_636.jpg,3376,350,189.37,274.89,
video5_frame_636.jpg,3294,787,176.78,171.02,
video5_frame_636.jpg,2659,1117,204.59,118.04,
video5_frame_1948.jpg,2397,628,136.55,235.39,
video5_frame_1948.jpg,2570,149,215.84,158.14,
video5_frame_1948.jpg,2598,41,216.56,137.68,
video5_frame_1948.jpg,2644,0,218.36,64.46,
video5_frame_1948.jpg,3302,394,132.92,220,
video5_frame_1948.jpg,3407,456,196.28,276.56,
video5_frame_1948.jpg,3316,896,180.25,169.37,
video5_frame_1948.jpg,3429,1477,242.54,152.53,
video5_frame_1948.jpg,2054,513,138.42,211.77,
video5_frame_1948.jpg,2171,563,135.54,214.41,
video5_frame_1948.jpg,955,1792,213.05,159.03,
video5_frame_2481.jpg,3284,393,126.77,212.46,
video5_frame_2481.jpg,595,128,273.22,217.49,
video5_frame_2481.jpg,2061,515,135.86,207.74,
video5_frame_2481.jpg,2176,563,130.62,209.84,
video5_frame_2481.jpg,2950,74,123.71,215.09,
video5_frame_2481.jpg,2593,56,213.77,131.15,
video5_frame_2481.jpg,2570,159,208.09,154.75,
video5_frame_2481.jpg,3479,1271,264.33,152.29,
video5_frame_2481.jpg,842,2082,200.21,78.05,
video5_frame_2481.jpg,988,1765,206.77,155.63,
video5_frame_2481.jpg,2396,627,134.82,229.25,
video5_frame_2481.jpg,3298,889,174.86,163.89,
video5_frame_2481.jpg,3387,458,188.85,270.16,
video5_frame_1885.jpg,1678,808,203.74,167.79,
video5_frame_1885.jpg,350,0,169.31,66.48,
video5_frame_1885.jpg,2371,1172,212.3,102.51,
video5_frame_1885.jpg,2355,952,251.04,150.85,
video5_frame_1885.jpg,2773,1069,214.1,134.89,
video5_frame_1885.jpg,3478,1150,252.78,223.3,
video5_frame_1885.jpg,2713,1246,201.59,137.59,
video5_frame_1885.jpg,2552,148,209.88,155.14,
video5_frame_1885.jpg,2159,559,127.43,204.71,
video5_frame_1885.jpg,3272,438,116.01,162.54,
video5_frame_1885.jpg,2701,429,131.1,219.67,
video5_frame_1885.jpg,2043,503,132.6,209.49,
video5_frame_1885.jpg,2380,618,135.04,231.14,
video5_frame_1885.jpg,814,2082,200,78,
video5_frame_1885.jpg,3285,881,176.25,165.53,
video5_frame_1885.jpg,3372,447,190.13,272.9,
video5_frame_1885.jpg,961,1763,208.69,155.5,
video5_frame_1885.jpg,2578,36,212.68,140.72,
video1_frame_735.jpg,1746,1341,308.25,470.37,
video1_frame_735.jpg,3173,985,447.12,350.32,
video1_frame_735.jpg,859,280,119.58,120.46,
video1_frame_735.jpg,1101,0,42.81,45.68,
video1_frame_735.jpg,1191,0,49.65,28.69,
video1_frame_735.jpg,1180,8,56.78,57.4,
video1_frame_735.jpg,1198,75,65.24,63.93,
video1_frame_735.jpg,1253,164,88.94,85.02,
video1_frame_735.jpg,1073,172,95.42,103.5,
video1_frame_735.jpg,1642,454,168.5,143.98,
video1_frame_735.jpg,873,635,231.86,243.02,
video1_frame_735.jpg,1745,915,241.13,332.75,
video1_frame_735.jpg,407,1667,536.59,492.77,
video5_frame_2479.jpg,3665,1343,175,137,
video5_frame_2479.jpg,842,2081,201.53,78.71,
video5_frame_2479.jpg,988,1765,207.65,154.75,
video5_frame_2479.jpg,538,93,277.5,221.9,
video5_frame_2479.jpg,2061,514,134.77,208.79,
video5_frame_2479.jpg,2176,562,130.62,210.88,
video5_frame_2479.jpg,2397,627,132.2,229.25,
video5_frame_2479.jpg,2566,158,210.87,154.76,
video5_frame_2479.jpg,2593,58,212.46,130.1,
video5_frame_2479.jpg,2949,76,124.33,215.08,
video5_frame_2479.jpg,3282,402,116.98,202.5,
video5_frame_2479.jpg,3385,457,188.85,271.21,
video5_frame_2479.jpg,3298,890,175.21,164.2,
video5_frame_1435.jpg,2397,615,135.26,229.47,
video5_frame_1435.jpg,838,2085,195.61,75.4,
video5_frame_1435.jpg,3305,874,176.42,165.32,
video5_frame_1435.jpg,3393,440,189.5,271.5,
video5_frame_1435.jpg,3297,394,115.1,195,
video5_frame_1435.jpg,2567,144,210.1,153.3,
video5_frame_1435.jpg,2593,35,212.02,135.22,
video5_frame_1435.jpg,2641,1000,235.5,134.14,
video5_frame_1435.jpg,2060,510,132.1,201.3,
video5_frame_1435.jpg,2175,560,130.25,201.81,
video1_frame_871.jpg,1095,160,94.55,106.59,
video1_frame_871.jpg,856,283,119.81,122.11,
video1_frame_871.jpg,1103,0,45.25,36.04,
video1_frame_871.jpg,1105,35,57.84,50.4,
video1_frame_871.jpg,1084,67,60.65,53.91,
video1_frame_871.jpg,1199,48,74.99,83.98,
video1_frame_871.jpg,1550,374,133.13,120.93,
video1_frame_871.jpg,1726,781,228.13,290.53,
video1_frame_871.jpg,1718,1836,369.13,323.97,
video5_frame_491.jpg,3273,420,106.42,160.1,
video5_frame_491.jpg,3368,427,190.22,276.14,
video5_frame_491.jpg,951,291,239.43,187.36,
video5_frame_491.jpg,2023,508,135.87,206.86,
video5_frame_491.jpg,2141,554,129.14,211.76,
video5_frame_491.jpg,2235,626,138.93,211.14,
video5_frame_491.jpg,2369,613,133.42,232.56,
video5_frame_491.jpg,2533,138,211.66,154.7,
video5_frame_491.jpg,2557,30,215.91,131.76,
video5_frame_491.jpg,3284,865,177.99,169.83,
video5_frame_1317.jpg,2265,624,138.45,205.7,
video5_frame_1317.jpg,1931,1202,157.73,228.54,
video5_frame_1317.jpg,510,13,214.2,148.42,
video5_frame_1317.jpg,986,278,174.9,139.25,
video5_frame_1317.jpg,2056,494,132.88,208.2,
video5_frame_1317.jpg,2594,23,212.78,127.56,
video5_frame_1317.jpg,2573,128,204.9,154.35,
video5_frame_1317.jpg,829,2096,187,64,
video5_frame_1317.jpg,3292,367,144.38,209.87,
video5_frame_1317.jpg,2398,604,134.13,232.44,
video5_frame_1317.jpg,3314,862,177.51,167.81,
video5_frame_1317.jpg,2174,552,127.22,200.16,
video5_frame_1317.jpg,3402,422,190.91,275.7,
video1_frame_695.jpg,1499,296,119.43,108.49,
video1_frame_695.jpg,1397,168,81.91,78.79,
video1_frame_695.jpg,1289,19,58.44,55.2,
video1_frame_695.jpg,865,280,112.57,121.53,
video1_frame_695.jpg,1131,62,63.61,55.83,
video1_frame_695.jpg,1104,0,46.66,39.95,
video1_frame_695.jpg,537,1078,457.51,470.64,
video1_frame_695.jpg,1783,1814,394.09,346.26,
video1_frame_695.jpg,1764,964,251.13,355.84,
video1_frame_695.jpg,1688,673,196.72,236.85,
video1_frame_431.jpg,1655,1732,450.92,428.34,
video1_frame_431.jpg,1269,0,53.05,41.96,
video1_frame_431.jpg,1301,23,46.91,49.8,
video1_frame_431.jpg,1271,501,138.52,148.71,
video1_frame_431.jpg,1747,922,249.95,343.45,
video1_frame_431.jpg,1712,656,199.04,201.17,
video1_frame_431.jpg,854,695,228.8,224.41,
video1_frame_431.jpg,167,1347,527.67,544.41,
video1_frame_431.jpg,1637,523,170.82,163.74,
video1_frame_431.jpg,1574,406,143.06,130.57,
video1_frame_431.jpg,1503,282,104.33,101.15,
video1_frame_431.jpg,1400,157,89.89,83.5,
video1_frame_431.jpg,1335,40,64.3,68.22,
video1_frame_431.jpg,1005,1036,306.67,381.44,
video1_frame_431.jpg,866,280,111.81,121.22,
video3_frame_211.jpg,842,1711,105.55,61.22,
video3_frame_211.jpg,703,2113,119,47,
video3_frame_211.jpg,856,1675,92.03,46.58,
video3_frame_211.jpg,856,1628,105.12,53.21,
video3_frame_211.jpg,867,1556,95.73,50.87,
video3_frame_211.jpg,878,1518,94.01,38.95,
video3_frame_211.jpg,908,1439,84.77,41.99,
video3_frame_211.jpg,1242,1538,51.65,88.27,
video3_frame_211.jpg,1647,1656,52.58,85.14,
video3_frame_211.jpg,1721,1575,50.7,81.07,
video3_frame_211.jpg,1244,1378,39.59,70.75,
video3_frame_211.jpg,1787,1488,81.38,54.77,
video3_frame_211.jpg,1762,1436,88.42,64.95,
video3_frame_211.jpg,1762,1385,78.68,49.13,
video3_frame_211.jpg,1748,1348,84.95,47.83,
video3_frame_211.jpg,1752,1320,70.79,40.31,
video3_frame_211.jpg,1742,1286,71.55,46.79,
video3_frame_211.jpg,581,709,38.04,41.08,
video3_frame_211.jpg,541,711,36.09,33.69,
video3_frame_211.jpg,509,712,30.87,32.83,
video3_frame_211.jpg,462,708,37.82,48.51,
video3_frame_211.jpg,389,713,36.55,48.78,
video3_frame_211.jpg,1729,1258,70.83,45.47,
video3_frame_211.jpg,1608,1287,40.43,65.47,
video3_frame_211.jpg,1725,1222,78.25,48.83,
video3_frame_211.jpg,1723,1193,80.75,41.32,
video3_frame_211.jpg,1719,1165,76.63,38.31,
video3_frame_211.jpg,1710,1133,70.62,45.82,
video3_frame_211.jpg,1694,1116,64.23,42.07,
video3_frame_211.jpg,1708,1082,60.72,39.12,
video3_frame_211.jpg,1699,1062,60,31.82,
video3_frame_211.jpg,1688,1026,76.21,44.61,
video3_frame_211.jpg,1681,1002,72.45,40.76,
video3_frame_211.jpg,1679,972,69.9,40.43,
video3_frame_211.jpg,1567,1008,35.73,52.42,
video3_frame_211.jpg,1498,975,34.55,43.2,
video3_frame_211.jpg,1573,932,37.19,44.7,
video3_frame_211.jpg,1674,949,68.86,37.56,
video3_frame_211.jpg,1670,925,62.35,35.73,
video3_frame_211.jpg,1664,903,53.04,33.7,
video3_frame_211.jpg,1658,874,62.31,38.58,
video3_frame_211.jpg,1646,853,66.36,36.05,
video3_frame_211.jpg,1352,725,30.26,43.56,
video3_frame_211.jpg,621,722,12.17,21.96,
video3_frame_211.jpg,1184,543,58.16,25.3,
video3_frame_211.jpg,1181,528,60.26,30,
video3_frame_211.jpg,1288,454,26.08,35.43,
video3_frame_211.jpg,1191,472,51.77,20.84,
video3_frame_211.jpg,1191,454,45.82,24.54,
video3_frame_211.jpg,1189,443,49.12,25.21,
video3_frame_211.jpg,1185,430,53.04,28.91,
video3_frame_211.jpg,1186,420,51.99,22.63,
video3_frame_211.jpg,1185,406,51.45,23.41,
video3_frame_211.jpg,1192,381,54.77,28.69,
video3_frame_211.jpg,1193,372,53.21,20.08,
video3_frame_211.jpg,1196,362,45.13,19.32,
video3_frame_211.jpg,1193,347,53.44,25.21,
video3_frame_211.jpg,341,723,33.26,41.52,
video3_frame_211.jpg,272,720,74.99,36.51,
video3_frame_211.jpg,456,253,25.96,24.75,
video3_frame_211.jpg,462,216,26.3,26.96,
video3_frame_211.jpg,475,203,21.74,19.78,
video3_frame_211.jpg,56,241,53.62,20.47,
video3_frame_211.jpg,1255,599,26.6,42.02,
video3_frame_211.jpg,1249,571,25.91,39.85,
video3_frame_211.jpg,1184,555,51.3,29.56,
video3_frame_211.jpg,1192,338,51.5,22.64,
video3_frame_211.jpg,1191,324,53.17,22.43,
video3_frame_211.jpg,1193,313,45.91,23.99,
video3_frame_211.jpg,1192,303,44.08,21.91,
video3_frame_211.jpg,1192,289,51.99,22.28,
video3_frame_211.jpg,1197,280,38.76,19.93,
video3_frame_211.jpg,2206,371,83.71,41.76,
video3_frame_211.jpg,1255,192,21.73,29.89,
video3_frame_211.jpg,1199,178,40.76,19.62,
video3_frame_211.jpg,1201,165,41.36,21.44,
video3_frame_211.jpg,1201,148,42.39,20.65,
video3_frame_211.jpg,1207,141,30.97,12.31,
video3_frame_211.jpg,1252,132,21.01,31.16,
video3_frame_211.jpg,1201,128,40.57,19.93,
video3_frame_211.jpg,1199,108,48.56,22.77,
video3_frame_211.jpg,1201,100,37.5,13.95,
video3_frame_211.jpg,1204,90,44.2,17.39,
video3_frame_211.jpg,1203,80,41.44,18.13,
video3_frame_211.jpg,1207,71,27.72,16.66,
video3_frame_211.jpg,1251,59,17.21,22.46,
video3_frame_211.jpg,1206,60,35.35,18.37,
video3_frame_211.jpg,1205,52,35.22,16.98,
video3_frame_211.jpg,1221,45,26.87,13.83,
video3_frame_211.jpg,1205,41,39.34,10.43,
video3_frame_211.jpg,1207,30,36.3,13.91,
video3_frame_211.jpg,1210,18,36.38,16.16,
video3_frame_211.jpg,1192,266,53.44,26.63,
video3_frame_211.jpg,1196,258,48,16.95,
video3_frame_211.jpg,1197,248,46.17,20.08,
video3_frame_211.jpg,1249,222,33.12,28.69,
video3_frame_211.jpg,1194,228,45.65,20.6,
video3_frame_211.jpg,1194,218,52.35,19.38,
video3_frame_211.jpg,1202,207,31.16,16.66,
video3_frame_211.jpg,1196,196,47.83,20.65,
video3_frame_211.jpg,1204,3,40.69,16.17,
video3_frame_211.jpg,1208,0,36.78,6.82,
video3_frame_211.jpg,1430,69,18.99,22.26,
video3_frame_211.jpg,1439,167,17.96,21.13,
video3_frame_211.jpg,1642,414,31.52,21.3,
video3_frame_211.jpg,1703,488,55.22,29.18,
video3_frame_211.jpg,1743,548,56.81,26.62,
video3_frame_211.jpg,1776,496,46.86,27.05,
video3_frame_211.jpg,1781,480,57.39,28.17,
video3_frame_211.jpg,1792,469,51.65,23.22,
video3_frame_211.jpg,1808,443,48.18,23.01,
video3_frame_211.jpg,1812,427,51.81,24.27,
video3_frame_211.jpg,1829,415,55.4,25.98,
video3_frame_211.jpg,1836,404,50.64,19.34,
video3_frame_211.jpg,1848,390,45.16,22.89,
video3_frame_211.jpg,1845,377,57.49,23.9,
video3_frame_211.jpg,1873,344,43.65,23.9,
video3_frame_211.jpg,1880,321,49.82,25.51,
video3_frame_211.jpg,1898,309,40.6,21.58,
video3_frame_211.jpg,1906,299,38.65,21.29,
video3_frame_211.jpg,1975,304,29.13,22.64,
video3_frame_211.jpg,2005,317,55.25,22.49,
video3_frame_211.jpg,1992,350,41.51,23.14,
video3_frame_211.jpg,1985,369,42.38,23.91,
video3_frame_211.jpg,1964,383,52.35,23.91,
video3_frame_211.jpg,1963,398,46.64,16.9,
video3_frame_211.jpg,1952,409,48.31,19.63,
video3_frame_211.jpg,1948,422,51.63,23,
video3_frame_211.jpg,2320,305,23,27.21,
video3_frame_211.jpg,2391,323,23.4,30.96,
video3_frame_211.jpg,2376,348,26.64,32.52,
video3_frame_211.jpg,2374,379,26.64,29.37,
video3_frame_211.jpg,2697,765,33.39,48.93,
video3_frame_211.jpg,2554,810,60.19,28.22,
video3_frame_211.jpg,2544,823,73.32,40.68,
video3_frame_211.jpg,2539,863,72,35.88,
video3_frame_211.jpg,2541,884,69.18,36.33,
video3_frame_211.jpg,2692,849,32.56,52.88,
video3_frame_211.jpg,2520,692,40.47,30.1,
video3_frame_211.jpg,2580,700,59.93,33.59,
video3_frame_211.jpg,2676,712,64.4,30.8,
video3_frame_211.jpg,2770,771,22.4,23.53,
video3_frame_211.jpg,2699,899,31.11,42.31,
video3_frame_211.jpg,2685,971,35.25,52.46,
video3_frame_211.jpg,2686,1020,35.83,50.51,
video3_frame_211.jpg,2676,1066,38.82,56.43,
video3_frame_211.jpg,2671,1220,41.21,58.38,
video3_frame_211.jpg,2669,1277,38.82,66.44,
video3_frame_211.jpg,2665,1338,36.72,63,
video3_frame_211.jpg,2666,1405,37.09,61.46,
video3_frame_211.jpg,2655,1493,55.74,69.43,
video3_frame_211.jpg,2649,1586,45.62,73.61,
video3_frame_211.jpg,2446,1600,95.59,53.74,
video3_frame_211.jpg,2453,1555,86.05,50.46,
video3_frame_211.jpg,2453,1519,98.04,53.75,
video3_frame_211.jpg,2458,1488,86.09,42.8,
video3_frame_211.jpg,2466,1447,76.03,42.68,
video3_frame_211.jpg,2479,1407,75.35,43.72,
video3_frame_211.jpg,2472,1368,87.09,44.17,
video3_frame_211.jpg,2485,1339,77.33,43.92,
video3_frame_211.jpg,2483,1315,77.14,35.87,
video3_frame_211.jpg,2492,1277,85.23,43.75,
video3_frame_211.jpg,2487,1243,83.57,41.47,
video3_frame_211.jpg,2496,1202,83.23,46.08,
video3_frame_211.jpg,2498,1174,88.47,42.51,
video3_frame_211.jpg,2499,1132,85.85,39.82,
video3_frame_211.jpg,2507,1102,81.79,42.33,
video3_frame_211.jpg,2517,1059,73.96,38.54,
video3_frame_211.jpg,2520,1039,71.71,33.35,
video3_frame_211.jpg,2528,1017,52.19,25.92,
video3_frame_211.jpg,2498,976,33.35,49.59,
video3_frame_211.jpg,2279,936,70.27,32.4,
video3_frame_211.jpg,3417,1045,41.56,53.42,
video3_frame_211.jpg,3573,811,85.36,41.3,
video3_frame_211.jpg,3542,759,27.37,35.09,
video3_frame_211.jpg,3464,803,47.77,44.79,
video3_frame_211.jpg,3035,804,45,20.73,
video3_frame_211.jpg,3642,240,24.4,18.6,
video3_frame_211.jpg,3555,289,47.78,20.28,
video3_frame_211.jpg,3184,1293,84.6,57.73,
video3_frame_211.jpg,3731,1392,99.32,53.74,
video3_frame_211.jpg,2996,1775,42.3,49.56,
video3_frame_211.jpg,3047,1779,47.18,81.22,
video3_frame_211.jpg,3161,1805,53.71,76.51,
video3_frame_211.jpg,3217,1806,58.41,93.52,
video3_frame_211.jpg,3288,1820,53.75,83.91,
video3_frame_211.jpg,3358,1834,64.49,102.34,
video3_frame_211.jpg,3433,1850,58.23,82.86,
video3_frame_211.jpg,3496,1859,57.98,87.59,
video3_frame_211.jpg,3563,1865,53.25,80.87,
video3_frame_211.jpg,3615,1874,62.96,85.6,
video3_frame_211.jpg,3787,1907,53.08,83.61,
video3_frame_211.jpg,3815,2078,25.01,51.26,
video3_frame_211.jpg,3620,2050,115.86,83.01,
video3_frame_211.jpg,3482,2025,112.65,95.07,
video3_frame_211.jpg,3307,1995,87.84,78.38,
video3_frame_211.jpg,3231,1987,90.57,78.6,
video3_frame_211.jpg,3143,1965,97.05,99.44,
video3_frame_211.jpg,3660,14,33.59,22.9,
video3_frame_211.jpg,3648,0,40.28,18.41,
video3_frame_211.jpg,853,1233,47.49,48.32,
video3_frame_211.jpg,828,1187,61.59,33.8,
video3_frame_236.jpg,622,1375,25.3,15.97,
video3_frame_236.jpg,1440,1743,20.43,24.38,
video3_frame_236.jpg,1467,1644,17.1,23.52,
video3_frame_236.jpg,1427,1524,19.73,20.73,
video3_frame_236.jpg,1452,1456,15.86,17.15,
video3_frame_236.jpg,1416,1319,13.8,14.28,
video3_frame_236.jpg,1398,1234,10.7,10.91,
video3_frame_236.jpg,1432,1206,12.01,9.3,
video3_frame_236.jpg,1438,1189,8.61,9.8,
video3_frame_236.jpg,1431,1168,9.51,9.31,
video3_frame_236.jpg,1454,1178,11.61,10.41,
video3_frame_236.jpg,1448,1116,8.29,10.69,
video3_frame_236.jpg,1422,1095,8.3,8.99,
video3_frame_236.jpg,1443,1077,9.24,11.17,
video3_frame_236.jpg,1442,1062,7.8,8.22,
video3_frame_236.jpg,1440,1054,8.37,6.79,
video3_frame_236.jpg,1420,1050,7.81,7.71,
video3_frame_236.jpg,1416,1025,9.7,9.31,
video3_frame_236.jpg,1415,994,7.8,7.8,
video3_frame_236.jpg,1413,985,7.1,5.9,
video3_frame_236.jpg,1399,976,6.5,5.8,
video3_frame_236.jpg,1400,969,5.2,5.9,
video3_frame_236.jpg,1412,967,5.8,5.4,
video3_frame_236.jpg,1398,946,7.11,5.7,
video3_frame_236.jpg,1410,938,7.1,8,
video3_frame_236.jpg,1408,922,7.9,7.11,
video3_frame_236.jpg,1357,930,9.61,9.96,
video3_frame_236.jpg,1355,977,6.25,7.68,
video3_frame_236.jpg,1369,1035,8.17,8.52,
video3_frame_236.jpg,1360,1088,9.85,8.52,
video3_frame_236.jpg,1348,1112,10.57,10.8,
video3_frame_236.jpg,1343,1168,10.57,11.52,
video3_frame_236.jpg,1374,1195,11.05,12.12,
video3_frame_236.jpg,1398,1203,29.29,17.04,
video3_frame_236.jpg,1311,1300,12.96,14.76,
video3_frame_236.jpg,1304,1347,18.66,14.73,
video3_frame_236.jpg,1303,1359,17.81,17.24,
video3_frame_236.jpg,1353,1354,15.76,21.15,
video3_frame_236.jpg,1328,1401,16.39,20.32,
video3_frame_236.jpg,1284,1502,18.25,20.53,
video3_frame_236.jpg,1327,1492,16.38,20.94,
video3_frame_236.jpg,1319,1560,19.7,20.74,
video3_frame_236.jpg,1279,1568,18.66,30.28,
video3_frame_236.jpg,1278,1625,18.87,30.69,
video3_frame_236.jpg,1313,1682,21.77,27.37,
video3_frame_236.jpg,1339,1850,21.56,33.6,
video3_frame_236.jpg,1488,1252,22.68,7.2,
video3_frame_236.jpg,1487,1256,23.05,8.04,
video3_frame_236.jpg,1484,1263,25.45,10.68,
video3_frame_236.jpg,1484,1268,23.53,11.04,
video3_frame_236.jpg,1489,1275,25.93,9.96,
video3_frame_236.jpg,1485,1288,17.88,11.16,
video3_frame_236.jpg,1492,1296,28.32,12.48,
video3_frame_236.jpg,1511,1300,26.41,12.84,
video3_frame_236.jpg,1520,1304,23.04,8.28,
video3_frame_236.jpg,1518,1309,33.49,11.76,
video3_frame_236.jpg,1496,1332,12.35,14.64,
video3_frame_236.jpg,1501,1346,12.25,9.84,
video3_frame_236.jpg,1501,1371,14.53,14.04,
video3_frame_236.jpg,1502,1385,13.56,12.36,
video3_frame_236.jpg,1230,1546,47.82,22.47,
video3_frame_236.jpg,1229,1565,39.47,18.43,
video3_frame_236.jpg,1230,1577,35.87,17.71,
video3_frame_236.jpg,1231,1583,40.76,19.44,
video3_frame_236.jpg,1224,1601,44.93,18.72,
video3_frame_236.jpg,1223,1612,39.91,20.59,
video3_frame_236.jpg,1219,1629,46.67,19.73,
video3_frame_236.jpg,1220,1641,35.42,13.39,
video3_frame_236.jpg,1312,1291,12.24,8.88,
video3_frame_236.jpg,1216,1651,35.87,13.39,
video3_frame_236.jpg,1215,1654,49.11,14.83,
video3_frame_236.jpg,1216,1661,41.9,18.57,
video3_frame_236.jpg,1213,1679,48.38,20.16,
video3_frame_236.jpg,1215,1690,43.92,18.86,
video3_frame_236.jpg,1208,1698,52.85,24.76,
video3_frame_236.jpg,1211,1709,42.06,20.74,
video3_frame_236.jpg,1205,1721,51.7,20.88,
video3_frame_236.jpg,1204,1734,43.92,22.32,
video3_frame_236.jpg,1203,1744,45.66,22.61,
video3_frame_236.jpg,1202,1753,52,23.33,
video3_frame_236.jpg,1200,1767,52.28,23.9,
video3_frame_236.jpg,1201,1777,54.59,24.48,
video3_frame_236.jpg,1204,1790,45.36,21.89,
video3_frame_236.jpg,1199,1803,51.84,20.45,
video3_frame_236.jpg,1196,1811,53.42,26.78,
video3_frame_236.jpg,1186,1835,54.01,24.62,
video3_frame_236.jpg,1187,1851,52.7,20.01,
video3_frame_236.jpg,1185,1861,53.58,26.09,
video3_frame_236.jpg,1187,1875,50.3,25.23,
video3_frame_236.jpg,1187,1886,49.78,25.92,
video3_frame_236.jpg,1188,1902,53.24,20.04,
video3_frame_236.jpg,1176,1914,52.38,24.02,
video3_frame_236.jpg,1176,1928,57.22,28.34,
video3_frame_236.jpg,1169,1962,63.43,30.41,
video3_frame_236.jpg,1173,1978,59.64,25.58,
video3_frame_236.jpg,1169,1992,54.45,30.93,
video3_frame_236.jpg,1233,2008,28.51,40.8,
video3_frame_236.jpg,1237,2036,26.88,44.16,
video3_frame_236.jpg,1320,2112,31,48,
video3_frame_236.jpg,1466,2105,29.03,38.36,
video3_frame_236.jpg,1907,1414,17.16,13.32,
video3_frame_236.jpg,1857,1411,22.46,12.96,
video3_frame_236.jpg,2597,1749,24.49,44.79,
video3_frame_236.jpg,3593,1463,31.32,18.12,
video3_frame_236.jpg,3580,1450,34.64,14.76,
video3_frame_236.jpg,3644,1684,60.64,17.02,
video3_frame_236.jpg,3630,1673,23.61,16.45,
video3_frame_236.jpg,3558,1721,44.49,19.4,
video3_frame_236.jpg,2329,1734,21.78,28,
video3_frame_236.jpg,2400,1747,22.81,34.91,
video3_frame_236.jpg,2389,1777,25.23,33.18,
video3_frame_236.jpg,2388,1810,24.89,27.65,
video3_frame_236.jpg,1960,1851,52.72,22.99,
video3_frame_236.jpg,1962,1835,55.32,19.18,
video3_frame_236.jpg,1973,1825,47.54,19.35,
video3_frame_236.jpg,1974,1810,54.79,21.42,
video3_frame_236.jpg,1993,1801,44.25,20.39,
video3_frame_236.jpg,2002,1776,43.56,24.72,
video3_frame_236.jpg,2014,1745,55.59,23.47,
video3_frame_236.jpg,2040,1709,42.05,21.74,
video3_frame_236.jpg,1914,1728,40.03,21.31,
video3_frame_236.jpg,1904,1738,43.2,22.47,
video3_frame_236.jpg,1892,1749,47.68,24.34,
video3_frame_236.jpg,1882,1771,43.06,23.47,
video3_frame_236.jpg,1863,1806,49.27,22.46,
video3_frame_236.jpg,1857,1816,45.66,24.63,
video3_frame_236.jpg,1840,1831,54.3,20.44,
video3_frame_236.jpg,1836,1844,57.75,25.78,
video3_frame_236.jpg,1822,1855,51.84,23.32,
video3_frame_236.jpg,1818,1870,47.82,24.62,
video3_frame_236.jpg,1794,1897,55.44,16.85,
video3_frame_236.jpg,1789,1910,59.19,25.78,
video3_frame_236.jpg,1782,1925,48.24,28.66,
video3_frame_236.jpg,1707,1917,60.33,29.8,
video3_frame_236.jpg,1749,1979,55.74,28.8,
video3_frame_236.jpg,705,1384,20.3,6.34,
video3_frame_236.jpg,697,1389,26.49,10.37,
video3_frame_236.jpg,688,1397,38.01,14.98,
video3_frame_236.jpg,632,1423,39.06,14.43,
video3_frame_236.jpg,694,1354,28.83,17.21,
video3_frame_236.jpg,597,1387,18.48,11.4,
video3_frame_236.jpg,513,1635,26.8,20.91,
video3_frame_236.jpg,496,1651,24.37,23.85,
video3_frame_236.jpg,483,1686,25.05,23,
video3_frame_236.jpg,93,1678,50.85,17.56,
video5_frame_1797.jpg,2045,506,132.61,209.48,
video5_frame_1797.jpg,2022,884,225.36,134.91,
video5_frame_1797.jpg,3003,1106,220.19,126.77,
video5_frame_1797.jpg,826,2088,195,72,
video5_frame_1797.jpg,3377,442,191.28,272.56,
video5_frame_1797.jpg,3625,1031,120.82,219.48,
video5_frame_1797.jpg,3275,1264,295.01,178.68,
video5_frame_1797.jpg,2523,1190,199.83,107.8,
video5_frame_1797.jpg,2552,147,211.49,155.96,
video5_frame_1797.jpg,2162,563,129.8,202.9,
video5_frame_1797.jpg,2383,619,135.47,231.4,
video5_frame_1797.jpg,3274,377,119.8,219.39,
video5_frame_1797.jpg,3288,877,178.24,166.1,
video5_frame_1797.jpg,2578,38,213.75,138.56,
video5_frame_1797.jpg,1115,451,219.35,175.5,
